id,document,label
9731076,"배우들 연기는 좋으나 내용이 별로고, 특히 정유미 대사는 오글거려서 못듣겠다",0
9240288,안녕하세요 나온학생이 다시나오고 지방방송및 타방송에서 소개된 사람 재탕하는건... 소재가 떨어지니 재미있을리가???,0
5975302,주인공 여자애의 무술실력이 탁월하다. 마지막 상처부위 손가락 눌러찌르기가 압권,1
8072377,인간적으로 평점 너무 낮다.. 이건 아니지..,1
7510862,"등장인물들의 사연을 수다스럽게 일일히 나열하지 않지만 이대로도 충분한, 아니 벅찬!",1
200361,뭔가 로맨틱할거 같다고 생각해서 본다면;; no~,0
8947133,꼭 보셈~ 후회없음~좋은 영화임,1
8864888,1기 총편집이라서 좀 아쉽지만 그래도 역시 중2병은 언제나 다시봐도 꿀잼!! 그리고 릿카도 언제나 봐도 역시 카와이네 ㅋㅋ,1
1420278,여배우 하나로는 부족한... 삼류배우였음을 제작자가 인정한...,0
7214631,재미 더럽게없네 2점부터 점수준거 매미OO,0
3318018,그냥그저그런영화,0
5190912,김태균 감독님 드라마 장르는 대단하신데 이쪽 장르는 자제하셔야할듯,0
3972984,스릴러처럼 재미있어서 계속 봤는데 끝이 좀 뜻뜨미지근... 그래도 볼만함..,0
5317854,여타의 스포츠영화의 뻔한 감동을 추구하지 않는 시도는 좋았으나,0
3180161,절대아동 절대아동 15세이상 관람금지,0
208562,'무의미'한 사건의 나열.,0
4727746,스릴도 공포도 아닌 어중간함에 경계,0
8938093,최악. 액션코스프레 해놨지만 드라마같은 분위기공감도안되고 내용도 부족 허술,0
4660060,킬리언 머피의 연기력!!,1
8108005,드라마 잘 안보는데 이건 정말 재미있게 봤어요,1
1110995,전편에 만족해야 했다. 싱거운 스토리와 결말은 ....그만,0
6252399,철들자 터지는 운빨,0
9232185,진짜 재미 더럽게 없다 기분만 더러운 영화,0
8177700,고등학생 때 이 영화를 보고 너무 감명 받은 나머지 해군을 갔지. 그러나 전역 후 다시 보았을 때도 느낌은 사뭇 다르다.,1
1365321,재미없습니다,0
9367951,신선한 요리레시피도 알려주셔서 재밌게보고 따라도 할수있어서 좋네영,1
10202590,"거품이 좀 낀 영화, 평점조절위에서 나왔습니다.",0
9317386,일본계 판타지들은 신비하다기 보단 괴상한 느낌이...,0
9555532,"허....진심, 못해도 8.5는 넘을거라고 생각하고 들어왔는데 왜이래ㅋ 끝까지 봐도 절대 후회없을거임",1
9228230,아이들의 대통령 엄청 좋아했어요,1
5667393,나를 로그인 하게 만든 영화...에어리언 안나옵니다..,0
9811953,"지겹고, 액션 굼뜨고, 어디 퀵앤 데드같은 서부영화없나",0
6215574,완전 재미 있어요..,1
6299487,음 기대는 그렇게한거같진않은데....좀...실망이네요 역시 뭐든지 원이잼씀ㅇㅇ,0
4812817,할아버지 멋진데!!,1
8266533,아버지와 아들의 마지막 회상장면에서 눈물이 흘렀다... 너무 가슴아프며 재밌었다...ㅠㅠ,1
7599521,이효리 최고♥♥♥♥♥,1
8566108,제발 후속 극장판 좀ㅜㅠ,1
6317730,최악의 드라마.그나마 성율.이상우땜에 봤지만 앞으로 이 작가의 드라마는 절대 안 볼듯.,0
8269290,시대를 타지 않는 퍼펙트 영화,1
9179416,로빈 윌리엄스가 그립다. 앤드류의 따스한 웃음이 계속 아른거린다,1
1369626,솔직히 재미없드라;;,0
9551388,"B급 과하게 피 많이 튀기는 영화. 연기,스토리, 구성, 편집 전부 조금씩 어수룩함.",0
4975733,"""우리가 포기한곳에 여전한 """"그""""의 사랑과 놓치 않는 시선을 느낄 수 있었어요.""",1
3098716,몇번 더보면 나까지 비정상이 될 거 같다,0
3517304,성룡을 존경한다. 성룡만세다.,1
10254742,전체적인 스토리는 좋은데 연출이 진짜 별로다....못 알아 먹는말이라 연기 잘하는줄은 모르겟다 연기 좋다는애들은 중국어 잘하나보다 ㅋㅋㅋ글고 마지막 샤오 머리에 총 맞은거아님? 뭐그리 오래 살아잇음?첸 볼꼬집고 머리에 총겨눌때 압권 ㅋㅋㅋ,0
8591643,뭘 말하려는지는 알겠지만 해도해도 너무한다,0
9085657,뭐야 평점 왜이래?? 보고싶어진다 대체 어떻길래 ㅋㅋㅋㅋ 일단 선1점 후감상 ㄱㄱ,0
80188,진주만 공격 이후 벌어지는 미국과 일본간의 태평양 전쟁에서의 해전을 다룬,1
8369152,영화와 회화와 소설의 모호한 경계. 작위적이고 지루하다.,0
9656376,올해로 이영화 나온지 20년이 되었네.오늘 다시 봤는데 시대의 간극을 느낄수 없었다.전혀.정말 놀랍다...왕가위감독은 대체로 사랑의 고독과 쓸쓸함을 너무나도 아름답고 몽환적인 이미지로 잘 표현하는 것 같다.우리나라에서도 이런감독이 있었으면...,1
10163652,구시대의 유물을 광내고 기름칠 한결과21세기 영화와의 비교 보다는 20세기 영화와의 비교가 올바른 비교,0
9832548,땅콩을 쏴라였으면 더 재미있었겠네,0
6465032,맨날보면소리지르면서끝나ㅋㅋㅋㅋ맨날똑같은엔딩노래ㅋㅋ복수는언제쯤?OO처럼맨날당하기만하고아오ㅋㅋ,0
4455987,너무 지루하고.. 스토리도 엉성. 동화를 영화화했다는 점에서만 볼만함.,0
9578311,아...일점도 아깝따... 영화보면서 내내 욕함... 마동석아저씨가 불쌍타...,0
8883482,"1997년에는 모르겠지만.. 2014년 지금 보기엔 그냥 졸작일뿐. 재미도 없고, 감동도 없다.",0
10264205,희대의 쓰레기 영화 이렇게 못만들고 싶어도 못만든다.,0
9799585,"각각 뭔가 새로운 것들로 많이 담겨있어서 개인적으로는 굉장히 재미있었다. 특히 당구공하고 로봇이야기는 장편으로 나왔으면..ㅠㅠ국내에는 이런영화를 찾아보기가 힘든데,이 영화가 잘 되었으면 새로운 길을 여는 영화가 되었을텐데 안타깝다.",1
6090387,"오작교 기달리는 주말,주일 이 넘 좋았는데 넘 아쉽다ㅠ",1
5600547,코미디?? 농담아니고 어떠한 씬에서도 웃은 적 없었다..,0
8564305,혹시 쥬만지는 아니겠지???,0
7511552,굿,1
9708290,너무 너무 재미 있게 봤어요.,1
7964725,좋은 이야기야 좋은사람들이 만든영화 그것만으로도 뜻깊은 이야기..,1
230566,0점이 있다면...,0
8789104,영화볼만한거없을까 인터넷 OO보다본영화. 반전있다고 해서 봤는데.보는내내 영화가 잔인 하면서도 심장 쫄림;;게다가 영화보면서 이영화에 반전있다는데 있을법한반전이없는같은데하고봤는데.이런반전이!! 재미있게봤다 정말로!생각도못한반전이였음..,1
7315661,재미없다..1점준거중 한국영화는 죄다 10점준 매미OO있네,0
9991633,시간이 아까운영화 / 초딩들도 유치해 할만한 영화 / 별1개도 아까운 영화 / 영화라 부르기도 민망한 ....영와!!!,0
8517600,최고. 단순 로맨스영화라고만은 볼수없다 마지막 leave me alone forever라는 말의 정확한 의미가 궁금하다.. 너무나 hate하게되어서일까,1
9087114,아무리 영화가 재미없어도 왠만하면 잠자진 않는데 이 영화는 도저히 버틸수가 없다. 몇번을 도전해도 실패. 이렇게 재미없는 영화는 내 평생 다시 볼 수 없을것 같다.,0
5494027,이소룡만큼 대단한 동양의 액션 스타가 또 나올 수 있을까? 최고임!,1
5477097,별기대도없이봤는데도 날 만족시키지못한영화ㅠㅠ하이틴원래유치하지만이건너무ㅠㅠ,0
9405304,네비랑 첫사랑이랑 동일인물이 아니라는건 아쉽지만 그래도 재밌게 봤습니다. 그리고 너무 짧아요 ㅠㅠ,1
3359041,정말재미있습니다 ㅎ 계속봐도 질리지않는 코미디영화 ㅎ,1
9845396,이거 완전 OOO네.ㅋㅋ,0
8915020,두번이상봐야 이해하면서 아ㅡ재밌구나하실거에요,1
1426066,다른 쓰레기 호러물처럼 시리즈가 안된걸로도 감사한다.,0
9480004,영화 볼겁니다 이거 예약하는겁니다 딱히 방도가 없어서,1
6246373,벌써 세번째 본 절정. dvd로 만들어 팔았음 좋겠는데.. 볼때마다 먹먹해지는 기분.,1
9405373,잔인하기도 하고 무서웠어요ㅠ탑은 멋있더라구요~~,0
9733931,이건 잼있게 본 영화. 하정우 최민식 멋지네,1
148138,좋습니다~ 여러번 봤는데 경관도 좋고 내용이 가슴찡합니다,1
7688973,연걸 형님 ㅠㅠㅠ 짱!!!,1
7983952,나이트윙 슈트에 OOO는 왜 달려 잇는데,0
9452222,캐치온에서봤음ㅋ재밌음,1
9355484,"내가 씬시티1에서 영상만 본 것처럼 이영화도 호불호가 갈릴듯. 계속된 긴장감과 만화적인 캐릭터 표현, 기획에 맞는 연출과 스토리 다 좋았다. 6점대는 오바고 8점은 줘야함.",1
858775,저기 이거 구하는 방법좀....,1
475516,"막막. 하지만, 그것도 사랑.",1
1647384,보긴 보았는데 기억에 남지 않는다,0
8749656,친구집 앞에서 매일 놀자고 서성이던 그 때.. 학교운동장에서 매일같이 뛰어놀던 그 시간.. 동산위에 올라가던 시절.. 너무나 그립다. 스마트폰이 생긴 지금 현재 아이들에게 그런 추억이 있을까.. 때론 아날로그 시절로 돌아가고 싶다,1
9296086,고양이는 있다 참 재밌습니다 150부작까지 가주세요,1
8203686,ㅅㅂ다 봤다.. 힘들었다.. 개 유치함.. 홍수아 서지석때문에 봤다.. 세상에나.. 배우값을 못 한 삼류영화.. 뭔 내용이 이래.. 진짜 작가 제작자 샹.. 감독은 감독생활 오점이다.. 차라리 유명 에로가 낮지.. 홍수아..오빠가 1점밖에 못 준다..,0
9120194,"각 사람들의 추악한 꼴을 보여줌으로써 제목과 같이 짐승의 끝을 보여주고, 한국적인 고립된 풍경 분위기 다 좋았으나 세상에서 가장 답답하고 짜증나고 무식한 여주인공 때문에 보는 내내 짜증",0
5185447,프랑스영화는 역시 쓰레기,0
6145213,이걸 영화라고 만드냐???,0
3176232,내 인생을 돌아보는 기회가 되었다,1
2718943,재미있던데.........어릴떄 진짜 재밌게 봤다..,1
4693980,오늘 첫방송 보다 말았어요......,1
9500893,이 영화 수입해서 이름 개같이 붙인 회사 (주) 케이알씨지 가 진정한 좀비 OOO 영화사. 좀비만도 못한 말종들,0
3547022,작살이다. 끝내준다 영화가. 와...,1
9766386,"뻔한 가족애, 뻔한 결말. 종합격투기 장면도 그저 그렇다.",0
3853469,진짜 너무 좋다...이 영화,1
2322908,노튼때문에 하나 더 준다.. 와 진짜..,0
4826907,시원시원한 액션~잼있어요 ^^,1
532611,동물을 의인화한 상상력이 좋다,1
9134299,강원도의 힘은 설악산에서 나온다.,1
3649375,사랑의 본질은 결코 하나가 아니라는 것,1
4088324,정말 소름 끼칠정도로 멋진 나나. 재밌어서 끝나가는게 아쉬웠다.,1
8780374,솔직히 너무 고평가 된게 아닌가 싶네요 1점대로 떨어져야되는 작품입니다,0
9760985,조금 지루하고 내용도 허술했음,0
9755387,긴장감도 전혀 없고 몰입도 최악 평점에 낚였다,0
9907299,좋은 영화.마음을 열고 즐기자.,1
9552252,인생영화ㅠㅠㅠㅠ굳 장 르노때문에 봤는데 보는 내내 흐뭇했음,1
9492005,니네가막대하는팬들이 니네시청자야 가위바이보로순서?하참웃겨서 ㅋ,0
10183906,최고다정말 말이필요없는...,1
3351074,제일 재미있엇던 판타지 영화들을 제끼고 내 기억속에 1위로 머무를 그런 영화.,1
2598906,고질라는 미국껀데,0
8647340,무슨 생각이었을까ㄹㄹ,0
8211636,이 계절에 딱 맞는 영화다,1
9718777,노잼노잼노잼노잼노잼,0
3338093,OOO 쥐새끼...세살짜리도 보고 비웃을영화구만,0
8867305,명작이다 그런데 흥행만 원하는 우리나라에서는 각광받지못했다,1
4809323,어이없는 순간순간이 아쉽다,0
108832,허~~ 이것도 영화야??,0
9383134,"스토리 이상함, 앤딩 이상함, 주연보다 조연이 더 연기 잘함... 불륜을 아름답게 포장하고 싶었던거 같은데 상처받은 가족은 안중에도 없고 이기적임",0
7077138,진짜 너무 너무 잼있어요,1
9849994,평점보고 갔다왔는데 정말 재밌네요. 10점 줄만한것 같습니다. 다운받아서라도 꼭 보세요. 여럿이서 함께볼수록 더 재밌는것같습니다. 높은평점이 나오는 이유가 있네요.,1
6347119,정말 골때리는 영화,1
8376738,수술 후 붓기도 안 빠진 여배우를;;,0
9979044,노잼노잼뭔십자야OOO재미도없는거,0
149442,왜 흥행에 실패했는지 알겠네요.,0
8142479,"마지막에 괜찮은 반전이 있지만, 단순한 소재를 가지고 러닝 타임을 채우기 위해 질질 끈다.",0
8219421,이해가 안되고 난해한 작품.... 차라리 소설을 봐야 이해를 할 거같다.. 세번 째 작품이 그나마 재밌고 신선했다.,0
10011884,등장인물들이 매우 아깝다. 무슨 얘길 하고 싶은건지 도대체.,0
7684585,재밌는데..,1
3634150,정말 재미 없다. 야한장면이라도 많이 나왔으면 10점 줄껀데 옛다 1점..,0
8770761,올해 25살입니다만 그동안 관심없던 언론들의 행태를 이번 영화를 다보고 나오니 왜 이지경까지 왔는가 잘 알수있었습니다. 저 처럼 언론에 관심이 없던사람들이 보면 참 좋은 영화같더군요 추천드립니다!,1
8671877,김혜나 가슴 좀 화끈하게 보여줬으면 괜찮았을텐데,0
8741773,이동욱 눈빛 짱~~눈만 보면 완전 몰입됨,1
2720504,드니로... 누가 거절할 수 없는 제안을 한겁니까?,0
8848295,강제 징집되어 광훈은 천 태웅을 만난것이 천운 이었다.마지막 장면를 보고 나도 모르게 눈물이 흘렀다.그당시에 광주민중항쟁지나고 학생들은정부의 진실왜곡을 밝히고자 최루탄 콧물 지겹도록 흘렸는데!,1
6559649,한국에 이런 영화가 나왔었다니. 개봉당시에 너무 묻혀버려서 안타깝다.,1
8974221,진심.. 이거 보고 웃는 사람 있음? 처음에 조금 보다 껐다 코미디영화를 이렇게 진지하고 심각하게 본 적 처음이다,0
796517,"완벽한 영상,음악.멋졌지만...이 사랑. 대체 이해가 가질 않는다",0
7080794,짜증난다,0
1413694,그저그런 애니메이션... 그저그런 재미...,0
3528071,진짜 이거 찍은 필름값이 아깜다...,0
443906,"말 그대로, 에시드 하우스",1
9804178,재난 영화인지 범죄 영화인지 영웅물인지 중심이 안 잡혀있다,0
8046332,우디 앨련 영화라 기대 안 했지만... 산만하고 몰입 안 되게 만드는 능력도 능력이랄까... 쟁쟁한 배우들을 끌어들였지만 건질 건 없는 영화.,0
7008860,하잘것없다ㅉㅉ,0
7648358,우앙 티비에서 하길래 봤는데 졸잼이당... 아 담주에 은위보기로 했는데 이거 만큼 액션쩔려나..,1
3025997,나이가 먹어갈수록 아름다운 배우..장만옥 정말 대단..,1
10128737,이거 보고 평점 9점이상 안주는 사람은 영화볼줄모르는듯,1
255561,서기와 장국영이 둘다 나온다길랭 봤더니만..천박한 영화다.,0
1157132,시걸이 주연인데 기대한 내가 바보지,0
7007575,"뜨겁고 씁쓸한, 그러나 슬프지는 않은 이야기.",1
7400390,화질도 별로고 캐릭터도 별로고 내용도 별로다 내용은 단한가지!!꿈가지고 살아라가 전부다,0
7327632,"태어나서 별점처음 써본다 이런게 스릴러지!! 유해진,진구씨 연기쩔어~~~~~~~~~왜이제 봤을까 너무재밌음",1
10276456,"사과 한 마디 받기 참 힘든 세상! 소중한 이의 생명과 정상적인 삶을 통째로 빼앗긴 피해자들은 넘쳐나는데, 가해자는 권력 뒤로 숨어버린...",1
4503327,내용 너무 평이하고 밋밋하다. 반전 없는 게 반전.,0
5624768,아무리 저예산이지만 이런거 만들돈으로 불우이웃돕기나 하세요,0
4963874,내 유년시절의 아름다웠던 추억을 떠올리게 해준영화...,1
7690197,이거대박재밌음!!시리즈로 다보야재맛ㅋㅋ어렸을때 봣던게 아직도안잊혀짐ㅎ,1
10200567,아이들에게 집에 소중함을 일깨워주는 영화였어요,1
9604849,강인이 나온다는것 자체가 넌센스다 음주운전 뻉소니,0
9116752,손발이 오그라드는게 공포란다.,0
9295623,개봉전부터 기다리고 있었는데 실망시키지 않는군요ㅎㅎ 물론 AV와 단순비교는 힘들지만 사토미양의 디테일 연기는 최곱니다!!,1
9659383,1/2편의 명성을 말아먹은 최악의 영화이죠.알다시피 웨슬리는 이루로 쭉 내리막이고요.,0
10179550,재밌게 봤습니다. 좋은 영화 감사합니다.,1
8981046,엔딩 크레딧은 올라가고 남는 건 류승범뿐..,0
9548716,이런 개뻥인 스파이 영화는 처음 안경이 무슨 mri냐? 액션은 만지면 쓰러지고 ㅋㅋ 감독이 깃털 가볍게 만드셨네..,0
8556397,"OST가 기가막힌 영화, 클럽에서의 첫 공연장면이 짜릿함",1
3365330,도대체 무슨 생각으로 이런 영화를 만든건지...,0
9662451,말이 필요한가 이상아 열자,0
5899129,볼때마다 설레는 영화. 내생에 최고의 영화인듯.,1
1186156,11회 PIFF에서의 신선한 충격! 국내 개봉하면 꼭 보시길...,1
8051045,보는시간이 아까웠다 인생 최악의 영화,0
4565563,good,1
8130645,마지막회가 너무 허무해서 9점주고싶지만 평점이 너무 낮아서 10점,1
5641860,Good,1
8677021,재밌었다 느낌이 좋음 ㄳ,1
4086848,스페인 문화도 모르면서 보는데 재밌겠냐?,1
9492770,21세기 최고의 영화 I'm Still Here는 평생에 한번쯤 들어야된다,1
5028863,상당히 루즈함~,0
8043695,21세기 버전 꾸러기 발명왕이 나왔으면 좋겠어요. 요즘 아이들의 과학에 대한 관심이 80년대 비해 감소함.,1
762315,[꽃섬]만큼의 무게감을 가진 송일곤 감독의 대표작!!,1
9093396,이요원 연기 가관이네 배우라는 직업을 가지신 분이 돈을 참 쉽게 버시네,0
5803697,원작이 너무 뛰어나서 10점 밖에 없다. 00학번 이상에게는 코스프레겠지만..,1
9894584,연주자들도 좋고 연주도 물론 좋았겠지만 위성중계 수신 문제인지 음향이 너무 안 좋아서 솔직히 연주에 제대로 집중할 수가 없었고 돈이 아까웠음.,0
6009042,재밌었당ㅋ,1
7326839,good,1
9824340,이영화는 대박 입니다.,1
6993784,거짓으로 점철된 좌익 선동 영화. 0점을 줄 수 없다는게 안타까울 따름이다.,0
10017745,평론가의 말을 믿지마라 영화는 너가보고 평가를해야하는것이다.왜 쓸다리없이 평점만 보는지보고 너가 평점을 내릴생각을해라일단 보면 왜 내가 이말을 했는지 알게될것이다,1
9894153,유치찬란 개노잼 오글오글 후속편 노린거같은대 안볼꺼 절대로 영화관에서 본게 후회 될정도,0
7629608,이수근은 좀아닌듯싶다 올밴은 잘하고잇는데왜 장동혁은 굿초이스다 강호동.이수근조합 지겹다,0
1272258,마음을 울리는 영화,1
581279,감독의 이야기 혹은 나와 너의 이야기,1
8253701,제목을 그냥 '전쟁'으로 했어야지,0
9230887,도대체 우리한테 왜이러는 거예요?,0
8779406,내 살면서 액션영화중에 최고였습니다. 진짜로 최고 인생3영화안에듭니다저한텐정말,1
8442250,점수를 주고 싶어도 줄 수가 없게 만드는 영화. 어디하나 엉망이 아닌 부분이 없는 영화,0
9241082,내가 본 재난영화 중 제일 명작이라 생각되는 영화. 또 보통 2편 나오면 1편에 비해 별론데 이건 1편에는 조금 못 미치지만 나름대로 괜찮았음. 디센트 진짜 추천,1
9826927,꼭봐야되는인생영화다,1
9904069,10점이 46%면 이영화는 안보는게 맞다,0
10148623,진짜 이게 무슨 영화라고 만둘어 개 노쟘 ㅡㅡ,0
9992906,김하늘 코 달라짐 지금이랑다르넴,1
409031,슬픈영화가 아닌데 왜케 눈물이 나오는지 슬퍼요ㅠㅠㅠ,1
3655167,"봉제기법은 싼티 , 알기 힘든 내러티브",0
2914744,노래가 좋아서 3점,0
5284620,알바진짜 장난아니다 ㅡㅡ,0
5584678,그렇게 한심한 여행은 시작되었다,0
1364798,한편의 만활 보는듯한...끝에 한번 웃겨줘서 2점,0
7534368,심오하다작품성쩔어ㅓ,1
5837153,"재미에 비해 평점이 낮다, 재미있는데...",1
4680740,어렸을때 토요명화에서 보고 그 감동이 평생 잊혀지질 않을 훌륭한 영화.,1
5764340,용신님 멋있음. 용빼면 볼거없음 스토리뻔하고.연기별로. 최악까진아니고 볼만함,0
2528348,난 이거 진짜 죨 라 재밌던데.....강추임니다 꼭보세요.ㅋㅋㅋㅋㅋㅋ,1
8532134,현실적이지도 않고 픽션으로서도 재미 없는 한심한 드라마.,0
3210726,`왕호`씨의 발차기가 멋지고`임은주`씨의 무술도 괞챦더군여,1
9886067,뭐야 평점 왜케 높은거지?? 2로 맞춰야 해!!!,0
9222820,군대 휴가때 봐도 재미없었던영화,0
5801463,항상 훈훈한 결말..,1
9136878,설정부터가 좀 유치함. 그나마 성룡의 헐리웃 진출작 중 볼만한 작품 중 하나라는 사실,0
7235500,전좋은데요;,1
7665978,취향이 갈릴듯 나는 재미없어 보다끔,0
3995695,hot리뷰 쓴 사람 2명.같이 영화봤냐?트릭스랑 비와함께간다..응??..알바가 있긴하구나,0
3254250,재미만 놓고보면 너무 지루해서..4점...,0
1039157,뭐가 공포냐? 이해가 안됐다.,0
9467925,영화가 전달하려는 메세지도 애매하고 배우들 연기 특히 오광록씨에 연기는 아직 뭔가.... 여주인공에 태도? 행동도 이해하기가 조금 힘들었음.,0
3877506,레니 할린을 떠나서 WWE 필름인데 뭘 바라냐..,0
5698593,일본스러운 영화 설교쟁이들,0
4146527,"어중간한 영화들보다 훨씬 낫다...생각도 많이하게하고...유덕화,유약영 연기도 일품",1
6798113,"마지막회시청률 3.2%라?이것이 1000만관객을 동원한 여배우의 힘인가?아니면,누군가를 왕따,이지메 시킨걸로 유명해진 그분?의 출연때문?정말 의지...가 느껴지는,시청률.효민이,막내 아름이 앞에서 좀 창피하겠다.소연이 쪽 해운대연인들도.개박살났고...",0
8093392,10점정도는 아니지만 스릴있었는데,1
3727752,어제 케이블채널에서 봤는데.. 내 인생 최악의 영화로 당첨..,0
8194999,디워 만도 못한영화는 오랜 만이다,0
9989731,인생영화다 이건 어떤 영화보다도 감동 재미 게다가 리얼이지 무엇보다 김성근 감독님 존경하고 사랑합니다 펑고치고싶단 마지막 말의 여운이 오래가네요 꼭 보세요 한가지 아쉬운건 홍보 좀 많이하지 이 영화 나온거너무 뒤늦게 알았다ㅠㅠ,1
9608048,라스트 30분은 엄청난 에너지와 카타르시스 폭발!,1
2426032,곰티비에서봤는데너무재미있고감동적이네요!!짱!!,1
2192397,가운데 낑겨서 돌아버리는 표정 작살이네!,1
9817796,드카프리오 젊은 시절을 보니나랑. 참. 많이 닮은거 같다..영화가 끝나고. 거울을 보니드카프리오가. 잇다..,1
2952823,애들이 보기엔 알맞네!,1
6361235,재미도없고 잠만오고 대체 무슨 내용? 한효주 때문에 봤는데 ㅡ.ㅡ 한효주 때문에 점수준다ㅡㅅㅡ,0
4985903,카사노바 하하하하 너무좋아요,1
10218975,채널 CGV에서 보고 베개를 던진 영화,0
7527321,이연걸 액션이야 늘기본은하니 넘나도 당연하지만 극전개가 넘재미가없다. 딱히 웃긴부분도없었구..,0
8022734,아;; 돈날렸다 -- 이런 OOO기 작은 보라고해도 안본다 씹;;,0
4621626,"조잡한 내용에 터무니없는 길이, 코스트너표 자화자찬식 영웅담에 동상까지 나온다",0
7318841,굳,1
5333448,보지말라고 하고 싶다. 저능아 같은 끼어맞추기는 헛웃음만..,0
509920,몇번을 봐도 재미있는 영화입니다.,1
4035749,익숙하다 못해 지쳐버리는 스토리.,0
1512837,역시 일본답다..하는 영화,0
5686272,참쩔어요,1
9933551,ㅋㅋㅋㅋ웃음밖에 안나온닼ㅋㅋ,0
8542521,걍 야동임. ㅋㅋ 좋은 딸감이다,1
3878855,일본의 이해 안가는 영화중 하나 그냥 유명인만 캐스팅,0
4597497,마지막 반전에 사람을 깜짝 놀라게 했던 영화. 최고의 영화.,1
641394,대학2학년때 봤던 영화 마음에 큰 상처가 되었던,0
9152594,우에노주리도 좋고 일본사투리도 재밌었습니다.,1
4864524,어디로 비상하는건여??? 왜 19금이여???? 이런영화는 그만....,0
5446016,별 한개도 아까운 영화 이런 영화도 만드는 구나라는 사실을 알게되 공부가 됬던 영화,0
9332859,아이고 의미없다ㅋㅋㅋ,0
8154657,가볍게 포장하려는 발버둥이 부질없고 무책임하게 느껴진다. 목적없이 표류하는 것은 나름 의미있을수도 있지만 미학적으로는 기대이하라서 짧은 런닝타임도 견디기 힘들었다.,0
17585,나까야마미호 빼곤 볼게없다.,0
8536520,너무 오글거리는 대사들 액션의 맛보다는 스토리가 이어져야하기때문에 액션을 넣었다. 그래서 긴장감도 없다. 그들의 우정얘기만으로는 부족하다.,0
10106504,감독님감사합니다 정말최고에요,1
3515195,90년대초반영화같은 촌스러운스토리 어색한특수효과 잘못된한국어사용허점투성이영화,0
4166051,포스 쩔어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
8788965,몇년만에 다시 봤는데도 감동.,1
9703975,평점 6점이하가 적당. 이정도일줄은 몰랐다 이건 진짜 아니다.,0
6977928,용감해서 별 10개,1
